,dataset,theta,metric,method,accuracy
30993,1,0.47,ssim,sphere,0.5
30994,1,0.47,ssim,xihe,0.75
30995,1,0.47,ssim,entropy,0.75
30996,1,0.48,ssim,image,0.5
30997,1,0.48,ssim,sphere,0.5
30998,1,0.48,ssim,xihe,0.75
30999,1,0.48,ssim,entropy,0.75
31000,1,0.49,ssim,image,0.5
31001,1,0.49,ssim,sphere,0.5
31002,1,0.49,ssim,xihe,0.75
31003,1,0.49,ssim,entropy,0.75
31004,1,0.5,ssim,image,0.5
31005,1,0.5,ssim,sphere,0.5
31006,1,0.5,ssim,xihe,0.7222222222222222
31007,1,0.5,ssim,entropy,0.75
31008,1,0.51,ssim,image,0.5
31009,1,0.51,ssim,sphere,0.5
31010,1,0.51,ssim,xihe,0.7222222222222222
31011,1,0.51,ssim,entropy,0.75
31012,1,0.52,ssim,image,0.5
31013,1,0.52,ssim,sphere,0.5
31014,1,0.52,ssim,xihe,0.7222222222222222
31015,1,0.52,ssim,entropy,0.7777777777777778
31016,1,0.53,ssim,image,0.5
31017,1,0.53,ssim,sphere,0.5
31018,1,0.53,ssim,xihe,0.7222222222222222
31019,1,0.53,ssim,entropy,0.7777777777777778
31020,1,0.54,ssim,image,0.5
31021,1,0.54,ssim,sphere,0.5
31022,1,0.54,ssim,xihe,0.7222222222222222
31023,1,0.54,ssim,entropy,0.7777777777777778
31024,1,0.55,ssim,image,0.5
31025,1,0.55,ssim,sphere,0.5
31026,1,0.55,ssim,xihe,0.7222222222222222
31027,1,0.55,ssim,entropy,0.8055555555555556
31028,1,0.56,ssim,image,0.5
31029,1,0.56,ssim,sphere,0.5
31030,1,0.56,ssim,xihe,0.6666666666666666
31031,1,0.56,ssim,entropy,0.8055555555555556
31032,1,0.57,ssim,image,0.5
31033,1,0.57,ssim,sphere,0.5
31034,1,0.57,ssim,xihe,0.6666666666666666
31035,1,0.57,ssim,entropy,0.8611111111111112
31036,1,0.58,ssim,image,0.5
31037,1,0.58,ssim,sphere,0.5
31038,1,0.58,ssim,xihe,0.6666666666666666
31039,1,0.58,ssim,entropy,0.8333333333333334
31040,1,0.59,ssim,image,0.5
31041,1,0.59,ssim,sphere,0.5
31042,1,0.59,ssim,xihe,0.6944444444444444
31043,1,0.59,ssim,entropy,0.8333333333333334
31044,1,0.6,ssim,image,0.5
31045,1,0.6,ssim,sphere,0.5
31046,1,0.6,ssim,xihe,0.6944444444444444
31047,1,0.6,ssim,entropy,0.8055555555555556
31048,1,0.61,ssim,image,0.5
31049,1,0.61,ssim,sphere,0.5
31050,1,0.61,ssim,xihe,0.6944444444444444
31051,1,0.61,ssim,entropy,0.8055555555555556
31052,1,0.62,ssim,image,0.5
31053,1,0.62,ssim,sphere,0.5
31054,1,0.62,ssim,xihe,0.6944444444444444
31055,1,0.62,ssim,entropy,0.8055555555555556
31056,1,0.63,ssim,image,0.5
31057,1,0.63,ssim,sphere,0.5
31058,1,0.63,ssim,xihe,0.6944444444444444
31059,1,0.63,ssim,entropy,0.8333333333333334
31060,1,0.64,ssim,image,0.5
31061,1,0.64,ssim,sphere,0.5
31062,1,0.64,ssim,xihe,0.6944444444444444
31063,1,0.64,ssim,entropy,0.8611111111111112
31064,1,0.65,ssim,image,0.5
31065,1,0.65,ssim,sphere,0.5
31066,1,0.65,ssim,xihe,0.6388888888888888
31067,1,0.65,ssim,entropy,0.8611111111111112
31068,1,0.66,ssim,image,0.5
31069,1,0.66,ssim,sphere,0.5
31070,1,0.66,ssim,xihe,0.6111111111111112
31071,1,0.66,ssim,entropy,0.8611111111111112
31072,1,0.67,ssim,image,0.5
31073,1,0.67,ssim,sphere,0.5
31074,1,0.67,ssim,xihe,0.5833333333333334
31075,1,0.67,ssim,entropy,0.8611111111111112
31076,1,0.68,ssim,image,0.5
31077,1,0.68,ssim,sphere,0.5
31078,1,0.68,ssim,xihe,0.6111111111111112
31079,1,0.68,ssim,entropy,0.8611111111111112
31080,1,0.69,ssim,image,0.5
31081,1,0.69,ssim,sphere,0.5
31082,1,0.69,ssim,xihe,0.6111111111111112
31083,1,0.69,ssim,entropy,0.8333333333333334
31084,1,0.7,ssim,image,0.5
31085,1,0.7,ssim,sphere,0.5
31086,1,0.7,ssim,xihe,0.6111111111111112
31087,1,0.7,ssim,entropy,0.8055555555555556
31088,1,0.71,ssim,image,0.5
31089,1,0.71,ssim,sphere,0.5
31090,1,0.71,ssim,xihe,0.6111111111111112
31091,1,0.71,ssim,entropy,0.75
31092,1,0.72,ssim,image,0.5
31093,1,0.72,ssim,sphere,0.5
31094,1,0.72,ssim,xihe,0.6111111111111112
31095,1,0.72,ssim,entropy,0.75
31096,1,0.73,ssim,image,0.5
31097,1,0.73,ssim,sphere,0.5
31098,1,0.73,ssim,xihe,0.5555555555555556
31099,1,0.73,ssim,entropy,0.75
31100,1,0.74,ssim,image,0.5
31101,1,0.74,ssim,sphere,0.5
31102,1,0.74,ssim,xihe,0.5555555555555556
31103,1,0.74,ssim,entropy,0.7222222222222222
31104,1,0.75,ssim,image,0.5
31105,1,0.75,ssim,sphere,0.5
31106,1,0.75,ssim,xihe,0.5555555555555556
31107,1,0.75,ssim,entropy,0.7222222222222222
31108,1,0.76,ssim,image,0.5
31109,1,0.76,ssim,sphere,0.5
31110,1,0.76,ssim,xihe,0.5555555555555556
31111,1,0.76,ssim,entropy,0.7222222222222222
31112,1,0.77,ssim,image,0.5
31113,1,0.77,ssim,sphere,0.5
31114,1,0.77,ssim,xihe,0.5555555555555556
31115,1,0.77,ssim,entropy,0.7222222222222222
31116,1,0.78,ssim,image,0.5
31117,1,0.78,ssim,sphere,0.5
31118,1,0.78,ssim,xihe,0.5555555555555556
31119,1,0.78,ssim,entropy,0.7222222222222222
31120,1,0.79,ssim,image,0.5
31121,1,0.79,ssim,sphere,0.5
31122,1,0.79,ssim,xihe,0.5555555555555556
31123,1,0.79,ssim,entropy,0.7222222222222222
31124,1,0.8,ssim,image,0.5
31125,1,0.8,ssim,sphere,0.5
31126,1,0.8,ssim,xihe,0.5555555555555556
31127,1,0.8,ssim,entropy,0.6944444444444444
31128,1,0.81,ssim,image,0.5
31129,1,0.81,ssim,sphere,0.5
31130,1,0.81,ssim,xihe,0.5277777777777778
31131,1,0.81,ssim,entropy,0.6944444444444444
31132,1,0.82,ssim,image,0.5
31133,1,0.82,ssim,sphere,0.5
31134,1,0.82,ssim,xihe,0.5277777777777778
31135,1,0.82,ssim,entropy,0.6666666666666666
31136,1,0.83,ssim,image,0.5
31137,1,0.83,ssim,sphere,0.5
31138,1,0.83,ssim,xihe,0.5277777777777778
31139,1,0.83,ssim,entropy,0.6111111111111112
31140,1,0.84,ssim,image,0.5
31141,1,0.84,ssim,sphere,0.5
31142,1,0.84,ssim,xihe,0.5277777777777778
31143,1,0.84,ssim,entropy,0.6111111111111112
31144,1,0.85,ssim,image,0.5
31145,1,0.85,ssim,sphere,0.5
31146,1,0.85,ssim,xihe,0.5277777777777778
31147,1,0.85,ssim,entropy,0.6111111111111112
31148,1,0.86,ssim,image,0.5
31149,1,0.86,ssim,sphere,0.5
31150,1,0.86,ssim,xihe,0.5277777777777778
31151,1,0.86,ssim,entropy,0.6111111111111112
31152,1,0.87,ssim,image,0.5
31153,1,0.87,ssim,sphere,0.5
31154,1,0.87,ssim,xihe,0.5277777777777778
31155,1,0.87,ssim,entropy,0.6111111111111112
31156,1,0.88,ssim,image,0.5
31157,1,0.88,ssim,sphere,0.5
31158,1,0.88,ssim,xihe,0.5277777777777778
31159,1,0.88,ssim,entropy,0.5833333333333334
31160,1,0.89,ssim,image,0.5
31161,1,0.89,ssim,sphere,0.5
31162,1,0.89,ssim,xihe,0.5277777777777778
31163,1,0.89,ssim,entropy,0.5833333333333334
31164,1,0.9,ssim,image,0.5
31165,1,0.9,ssim,sphere,0.5
31166,1,0.9,ssim,xihe,0.5
31167,1,0.9,ssim,entropy,0.5833333333333334
31168,1,0.91,ssim,image,0.5
31169,1,0.91,ssim,sphere,0.5
31170,1,0.91,ssim,xihe,0.5
31171,1,0.91,ssim,entropy,0.5555555555555556
31172,1,0.92,ssim,image,0.5
31173,1,0.92,ssim,sphere,0.5
31174,1,0.92,ssim,xihe,0.5
31175,1,0.92,ssim,entropy,0.5555555555555556
31176,1,0.93,ssim,image,0.5
31177,1,0.93,ssim,sphere,0.5
31178,1,0.93,ssim,xihe,0.5
31179,1,0.93,ssim,entropy,0.5555555555555556
31180,1,0.94,ssim,image,0.5
31181,1,0.94,ssim,sphere,0.5
31182,1,0.94,ssim,xihe,0.5
31183,1,0.94,ssim,entropy,0.5555555555555556
31184,1,0.95,ssim,image,0.5
31185,1,0.95,ssim,sphere,0.5
31186,1,0.95,ssim,xihe,0.5
31187,1,0.95,ssim,entropy,0.5277777777777778
31188,1,0.96,ssim,image,0.5
31189,1,0.96,ssim,sphere,0.5
31190,1,0.96,ssim,xihe,0.5
31191,1,0.96,ssim,entropy,0.5277777777777778
31192,1,0.97,ssim,image,0.5
31193,1,0.97,ssim,sphere,0.5
31194,1,0.97,ssim,xihe,0.5
31195,1,0.97,ssim,entropy,0.5
31196,1,0.98,ssim,image,0.5
31197,1,0.98,ssim,sphere,0.5
31198,1,0.98,ssim,xihe,0.5
31199,1,0.98,ssim,entropy,0.5
31200,1,0.99,ssim,image,0.5
31201,1,0.99,ssim,sphere,0.5
31202,1,0.99,ssim,xihe,0.5
31203,1,0.99,ssim,entropy,0.5
31204,1,1.0,ssim,image,0.5
31205,1,1.0,ssim,sphere,0.5
31206,1,1.0,ssim,xihe,0.5
31207,1,1.0,ssim,entropy,0.5
31208,1,1.01,ssim,image,0.5
31209,1,1.01,ssim,sphere,0.5
31210,1,1.01,ssim,xihe,0.5
31211,1,1.01,ssim,entropy,0.5
31212,1,1.02,ssim,image,0.5
31213,1,1.02,ssim,sphere,0.5
31214,1,1.02,ssim,xihe,0.5
31215,1,1.02,ssim,entropy,0.5
31216,1,1.03,ssim,image,0.5
31217,1,1.03,ssim,sphere,0.5
31218,1,1.03,ssim,xihe,0.5
31219,1,1.03,ssim,entropy,0.5
31220,1,1.04,ssim,image,0.5
31221,1,1.04,ssim,sphere,0.5
31222,1,1.04,ssim,xihe,0.5
31223,1,1.04,ssim,entropy,0.5
31224,1,1.05,ssim,image,0.5
31225,1,1.05,ssim,sphere,0.5
31226,1,1.05,ssim,xihe,0.5
31227,1,1.05,ssim,entropy,0.5277777777777778
31228,1,1.06,ssim,image,0.5
31229,1,1.06,ssim,sphere,0.5
31230,1,1.06,ssim,xihe,0.5
31231,1,1.06,ssim,entropy,0.5277777777777778
31232,1,1.07,ssim,image,0.5
31233,1,1.07,ssim,sphere,0.5
31234,1,1.07,ssim,xihe,0.5
31235,1,1.07,ssim,entropy,0.5277777777777778
31236,1,1.08,ssim,image,0.5
31237,1,1.08,ssim,sphere,0.5
31238,1,1.08,ssim,xihe,0.5
31239,1,1.08,ssim,entropy,0.5277777777777778
31240,1,1.09,ssim,image,0.5
31241,1,1.09,ssim,sphere,0.5
31242,1,1.09,ssim,xihe,0.5
31243,1,1.09,ssim,entropy,0.5277777777777778
31244,1,1.1,ssim,image,0.5
31245,1,1.1,ssim,sphere,0.5
31246,1,1.1,ssim,xihe,0.5
31247,1,1.1,ssim,entropy,0.5277777777777778
31248,1,1.11,ssim,image,0.5
31249,1,1.11,ssim,sphere,0.5
31250,1,1.11,ssim,xihe,0.5
31251,1,1.11,ssim,entropy,0.5277777777777778
31252,1,1.12,ssim,image,0.5
31253,1,1.12,ssim,sphere,0.5
31254,1,1.12,ssim,xihe,0.5
31255,1,1.12,ssim,entropy,0.5277777777777778
31256,1,1.13,ssim,image,0.5
31257,1,1.13,ssim,sphere,0.5
31258,1,1.13,ssim,xihe,0.5
31259,1,1.13,ssim,entropy,0.5277777777777778
31260,1,1.14,ssim,image,0.5
31261,1,1.14,ssim,sphere,0.5
31262,1,1.14,ssim,xihe,0.5
31263,1,1.14,ssim,entropy,0.5277777777777778
31264,1,1.15,ssim,image,0.5
31265,1,1.15,ssim,sphere,0.5
31266,1,1.15,ssim,xihe,0.5
31267,1,1.15,ssim,entropy,0.5277777777777778
31268,1,1.16,ssim,image,0.5
31269,1,1.16,ssim,sphere,0.5
31270,1,1.16,ssim,xihe,0.5
31271,1,1.16,ssim,entropy,0.5277777777777778
31272,1,1.17,ssim,image,0.5
31273,1,1.17,ssim,sphere,0.5
31274,1,1.17,ssim,xihe,0.5
31275,1,1.17,ssim,entropy,0.5277777777777778
31276,1,1.18,ssim,image,0.5
31277,1,1.18,ssim,sphere,0.5
31278,1,1.18,ssim,xihe,0.5
31279,1,1.18,ssim,entropy,0.5277777777777778
31280,1,1.19,ssim,image,0.5
31281,1,1.19,ssim,sphere,0.5
31282,1,1.19,ssim,xihe,0.5
31283,1,1.19,ssim,entropy,0.5277777777777778
31284,1,1.2,ssim,image,0.5
31285,1,1.2,ssim,sphere,0.5
31286,1,1.2,ssim,xihe,0.5
31287,1,1.2,ssim,entropy,0.5277777777777778
31288,1,1.21,ssim,image,0.5
31289,1,1.21,ssim,sphere,0.5
31290,1,1.21,ssim,xihe,0.5
31291,1,1.21,ssim,entropy,0.5277777777777778
31292,1,1.22,ssim,image,0.5
31293,1,1.22,ssim,sphere,0.5
31294,1,1.22,ssim,xihe,0.5
31295,1,1.22,ssim,entropy,0.5277777777777778
31296,1,1.23,ssim,image,0.5
31297,1,1.23,ssim,sphere,0.5
31298,1,1.23,ssim,xihe,0.5
31299,1,1.23,ssim,entropy,0.5277777777777778
31300,1,1.24,ssim,image,0.5
31301,1,1.24,ssim,sphere,0.5
31302,1,1.24,ssim,xihe,0.5
31303,1,1.24,ssim,entropy,0.5277777777777778
31304,1,1.25,ssim,image,0.5
31305,1,1.25,ssim,sphere,0.5
31306,1,1.25,ssim,xihe,0.5
31307,1,1.25,ssim,entropy,0.5277777777777778
31308,1,1.26,ssim,image,0.5
31309,1,1.26,ssim,sphere,0.5
31310,1,1.26,ssim,xihe,0.5
31311,1,1.26,ssim,entropy,0.5277777777777778
31312,1,1.27,ssim,image,0.5
31313,1,1.27,ssim,sphere,0.5
31314,1,1.27,ssim,xihe,0.5
31315,1,1.27,ssim,entropy,0.5277777777777778
31316,1,1.28,ssim,image,0.5
31317,1,1.28,ssim,sphere,0.5
31318,1,1.28,ssim,xihe,0.5
31319,1,1.28,ssim,entropy,0.5277777777777778
31320,1,1.29,ssim,image,0.5
31321,1,1.29,ssim,sphere,0.5
31322,1,1.29,ssim,xihe,0.5
31323,1,1.29,ssim,entropy,0.5277777777777778
31324,1,1.3,ssim,image,0.5
31325,1,1.3,ssim,sphere,0.5
31326,1,1.3,ssim,xihe,0.5
31327,1,1.3,ssim,entropy,0.5277777777777778
31328,1,1.31,ssim,image,0.5
31329,1,1.31,ssim,sphere,0.5
31330,1,1.31,ssim,xihe,0.5
31331,1,1.31,ssim,entropy,0.5277777777777778
31332,1,1.32,ssim,image,0.5
31333,1,1.32,ssim,sphere,0.5
31334,1,1.32,ssim,xihe,0.5
31335,1,1.32,ssim,entropy,0.5277777777777778
31336,1,1.33,ssim,image,0.5
31337,1,1.33,ssim,sphere,0.5
31338,1,1.33,ssim,xihe,0.5
31339,1,1.33,ssim,entropy,0.5277777777777778
31340,1,1.34,ssim,image,0.5
31341,1,1.34,ssim,sphere,0.5
31342,1,1.34,ssim,xihe,0.5
31343,1,1.34,ssim,entropy,0.5277777777777778
31344,1,1.35,ssim,image,0.5
31345,1,1.35,ssim,sphere,0.5
31346,1,1.35,ssim,xihe,0.5
31347,1,1.35,ssim,entropy,0.5277777777777778
31348,1,1.36,ssim,image,0.5
31349,1,1.36,ssim,sphere,0.5
31350,1,1.36,ssim,xihe,0.5
31351,1,1.36,ssim,entropy,0.5277777777777778
31352,1,1.37,ssim,image,0.5
31353,1,1.37,ssim,sphere,0.5
31354,1,1.37,ssim,xihe,0.5
31355,1,1.37,ssim,entropy,0.5277777777777778
31356,1,1.38,ssim,image,0.5
31357,1,1.38,ssim,sphere,0.5
31358,1,1.38,ssim,xihe,0.5
31359,1,1.38,ssim,entropy,0.5277777777777778
31360,1,1.39,ssim,image,0.5
31361,1,1.39,ssim,sphere,0.5
31362,1,1.39,ssim,xihe,0.5
31363,1,1.39,ssim,entropy,0.5277777777777778
31364,1,1.4,ssim,image,0.5
31365,1,1.4,ssim,sphere,0.5
31366,1,1.4,ssim,xihe,0.5
31367,1,1.4,ssim,entropy,0.5277777777777778
31368,1,1.41,ssim,image,0.5
31369,1,1.41,ssim,sphere,0.5
31370,1,1.41,ssim,xihe,0.5
31371,1,1.41,ssim,entropy,0.5277777777777778
31372,1,1.42,ssim,image,0.5
31373,1,1.42,ssim,sphere,0.5
31374,1,1.42,ssim,xihe,0.5
31375,1,1.42,ssim,entropy,0.5277777777777778
31376,1,1.43,ssim,image,0.5
31377,1,1.43,ssim,sphere,0.5
31378,1,1.43,ssim,xihe,0.5
31379,1,1.43,ssim,entropy,0.5277777777777778
31380,1,1.44,ssim,image,0.5
31381,1,1.44,ssim,sphere,0.5
31382,1,1.44,ssim,xihe,0.5
31383,1,1.44,ssim,entropy,0.5277777777777778
31384,1,1.45,ssim,image,0.5
31385,1,1.45,ssim,sphere,0.5
31386,1,1.45,ssim,xihe,0.5
31387,1,1.45,ssim,entropy,0.5277777777777778
31388,1,1.46,ssim,image,0.5
31389,1,1.46,ssim,sphere,0.5
31390,1,1.46,ssim,xihe,0.5
31391,1,1.46,ssim,entropy,0.5277777777777778
31392,1,1.47,ssim,image,0.5
31393,1,1.47,ssim,sphere,0.5
31394,1,1.47,ssim,xihe,0.5
31395,1,1.47,ssim,entropy,0.5277777777777778
31396,1,1.48,ssim,image,0.5
31397,1,1.48,ssim,sphere,0.5
31398,1,1.48,ssim,xihe,0.5
31399,1,1.48,ssim,entropy,0.5277777777777778
31400,1,1.49,ssim,image,0.5
31401,1,1.49,ssim,sphere,0.5
31402,1,1.49,ssim,xihe,0.5
31403,1,1.49,ssim,entropy,0.5277777777777778
31404,1,1.5,ssim,image,0.5
31405,1,1.5,ssim,sphere,0.5
31406,1,1.5,ssim,xihe,0.5
31407,1,1.5,ssim,entropy,0.5277777777777778
31408,2,0.0,ssim,image,0.5
31409,2,0.0,ssim,sphere,0.5
31410,2,0.0,ssim,xihe,0.5
31411,2,0.0,ssim,entropy,0.5
31412,2,0.01,ssim,image,0.5
31413,2,0.01,ssim,sphere,0.5370370370370371
31414,2,0.01,ssim,xihe,0.5185185185185185
31415,2,0.01,ssim,entropy,0.5185185185185185
31416,2,0.02,ssim,image,0.5
31417,2,0.02,ssim,sphere,0.5370370370370371
31418,2,0.02,ssim,xihe,0.5185185185185185
31419,2,0.02,ssim,entropy,0.5185185185185185
31420,2,0.03,ssim,image,0.5
31421,2,0.03,ssim,sphere,0.5370370370370371
31422,2,0.03,ssim,xihe,0.5185185185185185
31423,2,0.03,ssim,entropy,0.5185185185185185
31424,2,0.04,ssim,image,0.5
31425,2,0.04,ssim,sphere,0.6666666666666666
31426,2,0.04,ssim,xihe,0.5185185185185185
31427,2,0.04,ssim,entropy,0.5185185185185185
31428,2,0.05,ssim,image,0.5
31429,2,0.05,ssim,sphere,0.7222222222222222
31430,2,0.05,ssim,xihe,0.5185185185185185
31431,2,0.05,ssim,entropy,0.5185185185185185
31432,2,0.06,ssim,image,0.5
31433,2,0.06,ssim,sphere,0.7592592592592593
31434,2,0.06,ssim,xihe,0.5185185185185185
31435,2,0.06,ssim,entropy,0.5185185185185185
31436,2,0.07,ssim,image,0.5
31437,2,0.07,ssim,sphere,0.8333333333333334
31438,2,0.07,ssim,xihe,0.5185185185185185
31439,2,0.07,ssim,entropy,0.5185185185185185
31440,2,0.08,ssim,image,0.5
31441,2,0.08,ssim,sphere,0.8333333333333334
31442,2,0.08,ssim,xihe,0.5185185185185185
31443,2,0.08,ssim,entropy,0.5185185185185185
31444,2,0.09,ssim,image,0.5
31445,2,0.09,ssim,sphere,0.8333333333333334
31446,2,0.09,ssim,xihe,0.5185185185185185
31447,2,0.09,ssim,entropy,0.5185185185185185
31448,2,0.1,ssim,image,0.5
31449,2,0.1,ssim,sphere,0.7592592592592593
31450,2,0.1,ssim,xihe,0.5185185185185185
31451,2,0.1,ssim,entropy,0.5185185185185185
31452,2,0.11,ssim,image,0.5
31453,2,0.11,ssim,sphere,0.7407407407407407
31454,2,0.11,ssim,xihe,0.5370370370370371
31455,2,0.11,ssim,entropy,0.5185185185185185
31456,2,0.12,ssim,image,0.5
31457,2,0.12,ssim,sphere,0.7222222222222222
31458,2,0.12,ssim,xihe,0.5370370370370371
31459,2,0.12,ssim,entropy,0.5185185185185185
31460,2,0.13,ssim,image,0.5
31461,2,0.13,ssim,sphere,0.6851851851851852
31462,2,0.13,ssim,xihe,0.5370370370370371
31463,2,0.13,ssim,entropy,0.5370370370370371
31464,2,0.14,ssim,image,0.5
31465,2,0.14,ssim,sphere,0.7037037037037037
31466,2,0.14,ssim,xihe,0.5370370370370371
31467,2,0.14,ssim,entropy,0.5370370370370371
31468,2,0.15,ssim,image,0.5
31469,2,0.15,ssim,sphere,0.6851851851851852
31470,2,0.15,ssim,xihe,0.5370370370370371
31471,2,0.15,ssim,entropy,0.5370370370370371
31472,2,0.16,ssim,image,0.5
31473,2,0.16,ssim,sphere,0.6851851851851852
31474,2,0.16,ssim,xihe,0.5370370370370371
31475,2,0.16,ssim,entropy,0.5370370370370371
31476,2,0.17,ssim,image,0.5
31477,2,0.17,ssim,sphere,0.6296296296296297
31478,2,0.17,ssim,xihe,0.5370370370370371
31479,2,0.17,ssim,entropy,0.5370370370370371
31480,2,0.18,ssim,image,0.5
31481,2,0.18,ssim,sphere,0.6296296296296297
31482,2,0.18,ssim,xihe,0.5370370370370371
31483,2,0.18,ssim,entropy,0.5370370370370371
31484,2,0.19,ssim,image,0.5
31485,2,0.19,ssim,sphere,0.6111111111111112
31486,2,0.19,ssim,xihe,0.5370370370370371
31487,2,0.19,ssim,entropy,0.5370370370370371
31488,2,0.2,ssim,image,0.5
31489,2,0.2,ssim,sphere,0.5740740740740741
31490,2,0.2,ssim,xihe,0.5555555555555556
31491,2,0.2,ssim,entropy,0.5370370370370371
31492,2,0.21,ssim,image,0.5
31493,2,0.21,ssim,sphere,0.5555555555555556
31494,2,0.21,ssim,xihe,0.5740740740740741
31495,2,0.21,ssim,entropy,0.5370370370370371
31496,2,0.22,ssim,image,0.5
31497,2,0.22,ssim,sphere,0.5555555555555556
31498,2,0.22,ssim,xihe,0.5740740740740741
31499,2,0.22,ssim,entropy,0.5370370370370371
31500,2,0.23,ssim,image,0.5
31501,2,0.23,ssim,sphere,0.5555555555555556
31502,2,0.23,ssim,xihe,0.5740740740740741
31503,2,0.23,ssim,entropy,0.5370370370370371
31504,2,0.24,ssim,image,0.5
31505,2,0.24,ssim,sphere,0.5370370370370371
31506,2,0.24,ssim,xihe,0.5925925925925926
31507,2,0.24,ssim,entropy,0.5370370370370371
31508,2,0.25,ssim,image,0.5
31509,2,0.25,ssim,sphere,0.5185185185185185
31510,2,0.25,ssim,xihe,0.5925925925925926
31511,2,0.25,ssim,entropy,0.5370370370370371
31512,2,0.26,ssim,image,0.5
31513,2,0.26,ssim,sphere,0.5185185185185185
31514,2,0.26,ssim,xihe,0.5555555555555556
31515,2,0.26,ssim,entropy,0.5370370370370371
31516,2,0.27,ssim,image,0.5
31517,2,0.27,ssim,sphere,0.5185185185185185
31518,2,0.27,ssim,xihe,0.5740740740740741
31519,2,0.27,ssim,entropy,0.5370370370370371
31520,2,0.28,ssim,image,0.5
31521,2,0.28,ssim,sphere,0.5185185185185185
31522,2,0.28,ssim,xihe,0.5740740740740741
31523,2,0.28,ssim,entropy,0.5370370370370371
31524,2,0.29,ssim,image,0.5
31525,2,0.29,ssim,sphere,0.5
31526,2,0.29,ssim,xihe,0.5925925925925926
31527,2,0.29,ssim,entropy,0.5370370370370371
31528,2,0.3,ssim,image,0.5
31529,2,0.3,ssim,sphere,0.5
31530,2,0.3,ssim,xihe,0.5925925925925926
31531,2,0.3,ssim,entropy,0.5370370370370371
31532,2,0.31,ssim,image,0.5
31533,2,0.31,ssim,sphere,0.5
31534,2,0.31,ssim,xihe,0.5555555555555556
31535,2,0.31,ssim,entropy,0.5555555555555556
31536,2,0.32,ssim,image,0.5
31537,2,0.32,ssim,sphere,0.5
31538,2,0.32,ssim,xihe,0.5925925925925926
31539,2,0.32,ssim,entropy,0.5740740740740741
31540,2,0.33,ssim,image,0.5
31541,2,0.33,ssim,sphere,0.5
31542,2,0.33,ssim,xihe,0.6296296296296297
31543,2,0.33,ssim,entropy,0.5740740740740741
31544,2,0.34,ssim,image,0.5
31545,2,0.34,ssim,sphere,0.5
31546,2,0.34,ssim,xihe,0.6111111111111112
31547,2,0.34,ssim,entropy,0.5740740740740741
31548,2,0.35,ssim,image,0.5
31549,2,0.35,ssim,sphere,0.5
31550,2,0.35,ssim,xihe,0.6296296296296297
31551,2,0.35,ssim,entropy,0.5925925925925926
31552,2,0.36,ssim,image,0.5
31553,2,0.36,ssim,sphere,0.5
31554,2,0.36,ssim,xihe,0.6481481481481481
31555,2,0.36,ssim,entropy,0.6111111111111112
31556,2,0.37,ssim,image,0.5
31557,2,0.37,ssim,sphere,0.5
31558,2,0.37,ssim,xihe,0.6666666666666666
31559,2,0.37,ssim,entropy,0.6111111111111112
31560,2,0.38,ssim,image,0.5
31561,2,0.38,ssim,sphere,0.5
31562,2,0.38,ssim,xihe,0.6851851851851852
31563,2,0.38,ssim,entropy,0.6111111111111112
31564,2,0.39,ssim,image,0.5
31565,2,0.39,ssim,sphere,0.5
31566,2,0.39,ssim,xihe,0.7037037037037037
31567,2,0.39,ssim,entropy,0.6481481481481481
31568,2,0.4,ssim,image,0.5
31569,2,0.4,ssim,sphere,0.5
31570,2,0.4,ssim,xihe,0.7222222222222222
31571,2,0.4,ssim,entropy,0.6481481481481481
31572,2,0.41,ssim,image,0.5
31573,2,0.41,ssim,sphere,0.5
31574,2,0.41,ssim,xihe,0.7407407407407407
31575,2,0.41,ssim,entropy,0.6851851851851852
31576,2,0.42,ssim,image,0.5
31577,2,0.42,ssim,sphere,0.5
31578,2,0.42,ssim,xihe,0.7222222222222222
31579,2,0.42,ssim,entropy,0.6851851851851852
31580,2,0.43,ssim,image,0.5
31581,2,0.43,ssim,sphere,0.5
31582,2,0.43,ssim,xihe,0.7222222222222222
31583,2,0.43,ssim,entropy,0.6851851851851852
31584,2,0.44,ssim,image,0.5
31585,2,0.44,ssim,sphere,0.5
31586,2,0.44,ssim,xihe,0.7407407407407407
31587,2,0.44,ssim,entropy,0.6851851851851852
31588,2,0.45,ssim,image,0.5
31589,2,0.45,ssim,sphere,0.5
31590,2,0.45,ssim,xihe,0.7222222222222222
31591,2,0.45,ssim,entropy,0.7037037037037037
31592,2,0.46,ssim,image,0.5
31593,2,0.46,ssim,sphere,0.5
31594,2,0.46,ssim,xihe,0.7222222222222222
31595,2,0.46,ssim,entropy,0.7407407407407407
31596,2,0.47,ssim,image,0.5
31597,2,0.47,ssim,sphere,0.5
31598,2,0.47,ssim,xihe,0.7037037037037037
31599,2,0.47,ssim,entropy,0.7222222222222222
31600,2,0.48,ssim,image,0.5
31601,2,0.48,ssim,sphere,0.5
31602,2,0.48,ssim,xihe,0.7037037037037037
31603,2,0.48,ssim,entropy,0.7407407407407407
31604,2,0.49,ssim,image,0.5
31605,2,0.49,ssim,sphere,0.5
31606,2,0.49,ssim,xihe,0.7037037037037037
31607,2,0.49,ssim,entropy,0.7407407407407407
31608,2,0.5,ssim,image,0.5
31609,2,0.5,ssim,sphere,0.5
31610,2,0.5,ssim,xihe,0.6851851851851852
31611,2,0.5,ssim,entropy,0.7407407407407407
